antibody,Target Name,Target Uniprot ID,Pan or P-Site,mean Normalized Sham,mean Normalized Sham Apo,mean Normalized Smoke Treated,mean Normalized Smoke Treated Apocynin,error Normalized Sham,error Normalized Sham Apo,error Normalized Smoke Treated,error Normalized Smoke Treated Apocynin,log2fc Sham vs. Sham Apo,log2fc Sham vs. Smoke Treated,log2fc Smoke Treated vs. Smoke Treated Apocynin,pval Sham vs. Sham Apo,pval Sham vs. Smoke Treated,pval Smoke Treated vs. Smoke Treated Apocynin,significant Sham vs. Sham Apo,significant Sham vs. Smoke Treated,significant Smoke Treated vs. Smoke Treated Apocynin
NN322-1,SLC12A5 (KCC2; K-Cl cotransporter 2),Q9H2X9,Pan-specific,1991.3333333333333,2986.1666666666665,985.6666666666666,2251.0,0.5265037384220511,0.6400253018548493,0.27302446172923006,0.055234710499037463,0.5845599518078917,-1.0145629941904661,1.1913943140549876,0.4463129143075325,0.3296892722307383,0.020335613644234904,0.0,0.0,1.0
PP518,PTPN23 (HD-PTP),Q9H3S7,Y1165,2416.6666666666665,2050.5,3132.8333333333335,2474.1666666666665,0.06993103448275863,0.13208160611233033,0.23147310741075702,0.16890086448860445,-0.23704275074128678,0.3744495259985888,-0.3405253329142302,0.05628283359486545,0.10340468451456876,0.16079988831887915,0.0,0.0,0.0
NK252-1,WNK1,Q9H4A3,Pan-specific,3235.0,5013.166666666667,1928.0,5566.166666666667,0.3048943843379701,0.26389396810620924,0.1799792531120332,0.40965755407172294,0.16034931422275278,-0.20944813732165385,0.4733168845167929,0.461533570740929,0.09326730513326292,0.04422035502201118,0.0,0.0,1.0
NK252-2,WNK1,Q9H4A3,Pan-specific,1331.8333333333333,1321.6666666666667,1048.0,1466.8333333333333,0.2944979768906687,0.18823034888608656,0.13040712468193386,0.3046244744915351,0.16034931422275278,-0.20944813732165385,0.4733168845167929,0.461533570740929,0.09326730513326292,0.04422035502201118,0.0,0.0,1.0
NK252-3,WNK1,Q9H4A3,Pan-specific,10890.833333333334,12741.166666666666,17690.833333333332,9202.166666666666,0.39456219552630917,0.20083194893193979,0.18206541366369908,0.4033349633842272,0.16034931422275278,-0.20944813732165385,0.4733168845167929,0.461533570740929,0.09326730513326292,0.04422035502201118,0.0,0.0,1.0
PK855,WNK1,Q9H4A3,Pan-specific,9282.333333333334,8047.833333333333,6817.5,12048.833333333334,0.20404352353933997,0.163922656891779,0.14333211098887666,0.09271529285915188,0.16034931422275278,-0.20944813732165385,0.4733168845167929,0.461533570740929,0.09326730513326292,0.04422035502201118,0.0,0.0,1.0
PK857,WNK1,Q9H4A3,T2245,5792.166666666667,4673.333333333333,5354.0,4657.833333333333,0.19166690645411907,0.20572990965287685,0.12003486489851824,0.15696377667251105,-0.30965117232385675,-0.11348597685990823,-0.2009581210433313,0.18012552688280312,0.5151187092846379,0.16938710973274942,0.0,0.0,0.0
PK856,WNK1,Q9H4A3,T60,4712.833333333333,6254.5,6507.333333333333,5018.333333333333,0.0829295894189624,0.43504676632824363,0.35196188915070176,0.49786338979298134,0.40829989427005775,0.4654717944428198,-0.3748581543809731,0.3212569813765129,0.20390907099768243,0.4055774778031266,0.0,0.0,0.0
AP3213a,Plk3 (CNK; FNK),Q9H4B4,Pan-specific,303.0,1245.0,349.6666666666667,866.0,0.2728272827282728,0.38848728246318615,0.5058786145535431,0.6635873749037721,0.16435991152816515,0.4924780300292481,-0.4124672180165449,0.5333938418503084,0.046416724795375855,0.05794885466282137,0.0,0.0,0.0
NK147-2,Plk3 (CNK; FNK),Q9H4B4,Pan-specific,3299.6666666666665,3697.8333333333335,4642.166666666667,3487.8333333333335,0.31949355153719233,0.18274965820826009,0.0928804796610778,0.25732307545276434,0.16435991152816515,0.4924780300292481,-0.4124672180165449,0.5333938418503084,0.046416724795375855,0.05794885466282137,0.0,0.0,0.0
sc-9578,Plk3 (CNK; FNK),Q9H4B4,Pan-specific,367.1666666666667,1104.1666666666667,234.83333333333334,1335.1666666666667,0.2971705250416099,0.6184654088050314,0.18097941802696946,0.19989181542046355,0.16435991152816515,0.4924780300292481,-0.4124672180165449,0.5333938418503084,0.046416724795375855,0.05794885466282137,0.0,0.0,0.0
sc-9580,Plk3 (CNK; FNK),Q9H4B4,Pan-specific,597.6666666666666,1031.1666666666667,527.8333333333334,1486.8333333333333,0.4794571481688046,0.32762243413609177,0.542679717924429,0.2922318125770654,0.16435991152816515,0.4924780300292481,-0.4124672180165449,0.5333938418503084,0.046416724795375855,0.05794885466282137,0.0,0.0,0.0
PK811,SgK269 (PEAK1),Q9H792,Y635,4027.6666666666665,4223.666666666667,2838.5,8835.166666666666,0.11156169825374491,0.19785336595375266,0.30203746110034646,0.4962114781208932,0.06855169162372554,-0.5048155479269907,1.6381286084335474,0.6989559520362948,0.042664189575139184,0.03592095852355584,0.0,0.0,1.0
NN312-1,REEP1,Q9H902,Pan-specific,1663.0,2778.6666666666665,2473.0,2373.8333333333335,0.30627380236520346,0.1352367242482406,0.5914543739048389,0.09543869503147741,0.7406046082700829,0.5724740711026687,-0.05904359270685317,0.0789540167134725,0.5735697900964916,0.9413853521539165,0.0,0.0,0.0
AP7532a,CLK4,Q9HAZ1,Pan-specific,1373.5,1968.1666666666667,1175.5,1435.3333333333333,0.10823929134813737,0.3456121037626669,0.34736991351198077,0.13399907106363215,0.5189954845481575,-0.22458237142283466,0.2881112797930561,0.14096255652716916,0.4528154895380626,0.33444936307787804,0.0,0.0,0.0
PN510,EML4,Q9HC35,Y226,4597.0,6528.0,3810.6666666666665,10745.333333333334,0.21564788630266116,0.271343954248366,0.222445766270119,0.15794970426438348,0.5059483911546917,-0.27064925044214366,1.495594916792776,0.12719183215681912,0.26558434931005714,0.00015060111470654823,0.0,0.0,1.0
PK734,Nek6,Q9HC98,S206,7723.666666666667,8208.333333333334,10228.666666666666,5998.0,0.23325133428279599,0.21281895093062606,0.1289078624345521,0.2990441258197177,0.08780341606291446,0.4052602904991674,-0.7700646709648199,0.7077711166227224,0.05502020596328705,0.003972859023167882,0.0,0.0,0.0
PN983,RTN4,Q9NQC3,S107,5464.666666666667,4761.0,6605.333333333333,3954.3333333333335,0.3027123744459355,0.10221942169012115,0.15114049253128783,0.24693023125122934,-0.1988688682813251,0.27349787068754366,-0.7401968786681384,0.47097601938363554,0.28924931480176586,0.0049217661546827355,0.0,0.0,0.0
NK124-2,PAK6,Q9NQU5,Pan-specific,1874.1666666666667,3004.5,6018.166666666667,3935.8333333333335,0.9240847784200383,0.5171686914073335,0.4767601798258975,0.4862728491777825,0.4806425914017956,1.4828417306452635,-0.61265493146056,0.5115353548713463,0.059809549075772184,0.2778354487909871,0.0,0.0,0.0
NK092-1,LATS2 (KPM),Q9NRM7,Pan-specific,3535.5,8250.0,5604.166666666667,11310.0,0.14170555791260078,0.5712323232323232,0.18174969021065676,0.4365458296492779,0.8480722990504518,0.53936737138084,0.3110019622137047,0.2524008722009157,0.15955551815527966,0.26539404113364584,0.0,0.0,0.0
NK092-2,LATS2 (KPM),Q9NRM7,Pan-specific,3249.0,4511.666666666667,4329.333333333333,3301.5,0.21955473479019186,0.25814554857776134,0.2085514834205934,0.20177697006411224,0.8480722990504518,0.53936737138084,0.3110019622137047,0.2524008722009157,0.15955551815527966,0.26539404113364584,0.0,0.0,0.0
PK643,Fused (STK36),Q9NRP7,S159,1325.1666666666667,2336.3333333333335,2478.1666666666665,1930.0,0.4798557833396218,0.3360441337328197,0.21391261461205646,0.43609671848013815,0.8180723042120878,0.9030993984424106,-0.36067237028689947,0.08135073697442949,0.026574856004694444,0.3085532428181473,0.0,0.0,0.0
NN248-1,FIH (HIF1; HIF1AN),Q9NWT6,Pan-specific,10551.166666666666,13222.333333333334,10338.666666666666,6231.833333333333,0.21604245975958428,0.13922572079226223,0.37047545352936123,0.34282759665873247,0.32557426056731126,-0.029352390367182686,-0.730321584471049,0.11297169720901044,0.9238246726965026,0.08848871381627862,0.0,0.0,0.0
PK665,IRAK4,Q9NWZ3,T345+S346,15825.5,17581.666666666668,20244.5,12849.333333333334,0.11516223815993176,0.3624166587670237,0.05902014538928269,0.10872159385700945,0.1518207565569576,0.35527892996161214,-0.6558365021910807,0.6109033480406745,0.007158758557608777,1.9057725525248126e-05,0.0,0.0,0.0
P215P,PPP4R2 (PP4/A’2; PPX/A'2; MEG1),Q9NY27,Pan-specific,2077.5,2433.1666666666665,1678.0,1927.1666666666667,0.1211391897312475,0.24873849807064408,0.15554231227651968,0.17408976909106633,0.22798666816283028,-0.30810576121788363,0.19973862948113366,0.3526935396375717,0.08311175270023964,0.32260618787680356,0.0,0.0,0.0
NN314-1,SCN2B (NaVbeta2; Gm183),Q9NY72,Pan-specific,2429.5,2849.1666666666665,1732.8333333333333,1880.3333333333333,0.28483227001440625,0.4606610119918105,0.4288416530409413,0.11215505525025116,0.4564215726979007,-0.48752653198856605,0.11785553575498726,0.22778746343241468,0.2228601104681261,0.7312755275635052,0.0,0.0,0.0
NN315-1,SCN3B (NaVbeta3),Q9NY72,Pan-specific,,66.66666666666667,,53.333333333333336,,0.6733333333333332,,0.020833333333333346,0.4564215726979007,-0.48752653198856605,0.11785553575498726,0.22778746343241468,0.2228601104681261,0.7312755275635052,0.0,0.0,0.0
PN574,BCLAF1,Q9NYF8,S512,9658.5,8819.0,11127.5,9211.333333333334,0.19942710220703697,0.3771024681558756,0.2568411592900472,0.24134520276953508,-0.13118407505417723,0.20425844498031134,-0.2726475952608456,0.6622317631662216,0.4034578628440425,0.3077205090308813,0.0,0.0,0.0
PK719,MLTK (ZAK),Q9NYL2,T161+T162,18239.5,15609.0,20107.333333333332,12139.666666666666,0.050275500973162635,0.049586776859504134,0.0661560735165722,0.08838792937752271,-0.2246880682507732,0.14065558040946,-0.7279929534727972,0.0017797249754503666,0.06883691080689462,1.2128968241137074e-05,0.0,0.0,0.0
PK566,CDK12 (Cdc2L7; CRK7),Q9NYV4,S383+S385,4738.333333333333,3454.6666666666665,3559.8333333333335,5805.333333333333,0.0818384335795521,0.22780779621767658,0.2820824944988061,0.19227530240391974,-0.4558331783847953,-0.41256999547372303,0.7055692090970399,0.03263060036650662,0.055993017673839976,0.032616793095572964,0.0,0.0,0.0
PK567,CDK12 (Cdc2L7; CRK7),Q9NYV4,T893,1335.6666666666667,1435.1666666666667,2589.6666666666665,2511.0,0.16937026869644792,0.16386017884101728,0.28772471789591114,0.6109119872560732,0.10365827852323128,0.9552064018776111,-0.044504382315753,0.6975122679064056,0.15488422999762758,0.9358578904355879,0.0,0.0,0.0
NK146,Plk2,Q9NYY3,Pan-specific,872.3333333333334,1243.1666666666667,770.8333333333334,757.8333333333334,0.33320596102407335,0.4246324350896009,0.36122522522522527,0.16069203137599883,0.6360702571765092,0.3022117723248873,-0.18041693864003594,0.32738277593540954,0.36036417120400666,0.5271845505686741,0.0,0.0,0.0
sc-9577,Plk2 (SNK),Q9NYY3,Pan-specific,546.5,1042.1666666666667,791.0,936.5,0.16834400731930466,0.6517404978943441,0.45343447113358626,0.28261256451325856,0.6360702571765092,0.3022117723248873,-0.18041693864003594,0.32738277593540954,0.36036417120400666,0.5271845505686741,0.0,0.0,0.0
PN518,HCA59,Q9NZ63,Y147,11696.0,12993.5,18378.666666666668,11131.5,0.3022115823073415,0.13724811123510472,0.317499758173728,0.23143032535297725,0.15177487893328248,0.6520168895513546,-0.7233840930813468,0.5262722881559976,0.09037887400749257,0.06393299117227666,0.0,0.0,0.0
PK926,EIF2AK3,Q9NZJ5,S555,2305.6666666666665,1646.0,1750.6666666666667,2556.0,0.12804202207122548,0.08221952207371405,0.235021579080985,0.22613458528951488,-0.4862196199416169,-0.3972795401915118,0.5459834207752635,0.008743444268808633,0.06601565358364946,0.04911256063227833,0.0,0.0,0.0
PK927,EIF2AK3,Q9NZJ5,S715,5428.666666666667,4553.166666666667,6868.666666666667,5488.5,0.5278562364402964,0.23628244079212268,0.19660940179235817,0.41574807931736063,-0.25372763206108656,0.3394321712278671,-0.3236181564329873,0.5712155989394485,0.37846135611230775,0.34545029884986095,0.0,0.0,0.0
PK604,EIF2AK3 (PERK; PEK; PKR),Q9NZJ5,T982,2668.0,7008.666666666667,7841.666666666667,7142.166666666667,0.04472763618190904,0.39262500396334693,0.42010626992561106,0.4724678941186537,1.393381344568025,1.5554016505975203,-0.13479851666454312,0.024337033444382785,0.029869815943128215,0.779409305338202,1.0,1.0,0.0
H98620,HspBP1,Q9NZL4,Pan-specific,3722.8333333333335,4881.0,2923.3333333333335,3134.3333333333335,0.13506737699780633,0.5442873728061189,0.4683390345876093,0.1814314580453047,0.3907757217779241,-0.3487866880048208,0.10054427524980904,0.4126049626836156,0.29965877194540746,0.7795796735106985,0.0,0.0,0.0
PN521,ITSN2,Q9NZM3,Y968,6615.5,7744.333333333333,6790.166666666667,6340.166666666667,0.20215151286120978,0.3454712406203819,0.2055177830686532,0.20196629951894007,0.2272908511255027,0.03759678665765173,-0.09892622068147423,0.47539694041441194,0.8651736970293153,0.6515673989187603,0.0,0.0,0.0
PN833,Kv4.2,Q9NZV8,T602+T607,4322.666666666667,7772.833333333333,7956.166666666667,6579.333333333333,0.1759202138597573,0.3534389719178621,0.2723114844530099,0.465531799912183,0.8465189918772381,0.880151908090524,-0.27413209137987643,0.05220297835592857,0.019910802606895178,0.4770705210266696,0.0,0.0,0.0
PN756,HSPC121,Q9P035,S114,1938.6666666666667,2122.5,2457.3333333333335,1560.1666666666667,0.19033700137551582,0.09414998036906165,0.1892295170916983,0.13431613431613432,0.13069978524196268,0.34202880171111893,-0.6553934153074532,0.40720693458928225,0.11950095328748439,0.011852654236452214,0.0,0.0,0.0
NN189-2,ADAM22,Q9P0K1,Pan-specific,5604.0,6229.5,3492.3333333333335,3742.1666666666665,0.23709255293837736,0.2486555903363031,0.7566415322452356,0.06729612969313677,0.1526594167151331,-0.6822656890705533,0.09968254731047711,0.6519245218307703,0.4156604327928418,0.9117922196764571,0.0,0.0,0.0
NK098-2,MARK1,Q9P0L2,Pan-specific,819.3333333333334,882.1666666666666,671.8333333333334,1650.1666666666667,0.31272036886357474,0.265444927262422,0.19763499545191435,0.3102043564623102,-0.1973731666445638,-0.4725056002313458,1.1786210242186057,0.394959173202757,0.027783430100391634,0.019604766385895003,0.0,0.0,1.0
PK694,MARK1,Q9P0L2,T215,5016.333333333333,2918.1666666666665,5157.0,4412.833333333333,0.2203025671694686,0.18076417842252557,0.07930967616831491,0.29900164923014944,-0.2752616800631828,0.29451650663392553,-0.2942503922319081,0.15422860665949872,0.468555053617562,0.2814715902375756,0.0,0.0,0.0
PK695,MARK1,Q9P0L2,T215,5254.666666666667,6167.333333333333,7688.666666666667,5975.5,0.2339507739152499,0.18192627824019025,0.2901962484464869,0.21091679915209327,-0.2752616800631828,0.29451650663392553,-0.2942503922319081,0.15422860665949872,0.468555053617562,0.2814715902375756,0.0,0.0,0.0
PN540,TBC1D7,Q9P0N9,Y14,2116.6666666666665,2899.5,2241.8333333333335,3228.0,0.09685039370078741,0.1661205955049721,0.44435357965950484,0.3602850061957869,0.4540100471066576,0.08288493536897606,0.5259615520830699,0.025658426904473574,0.8209086761335093,0.25946168325470365,0.0,0.0,0.0
NK288-1,Pim2,Q9P1W9,Pan-specific,554.5,1460.5,524.1666666666666,828.1666666666666,0.1809437932070935,0.058541595344060254,0.22299947005829357,0.3430603072382103,-0.47304341860343724,0.2221284042357753,-0.512549019807299,0.032488497601480676,0.42755189221608414,0.1407321332129162,0.0,0.0,0.0
NK288-2,Pim2,Q9P1W9,Pan-specific,2602.3333333333335,1874.8333333333333,3035.5,2127.8333333333335,0.15682507151701466,0.18001600142234866,0.24240926810519958,0.33014803791023734,-0.47304341860343724,0.2221284042357753,-0.512549019807299,0.032488497601480676,0.42755189221608414,0.1407321332129162,0.0,0.0,0.0
PN721,PLCE1,Q9P212,S1096+T1100,3135.6666666666665,2889.3333333333335,2757.3333333333335,3705.5,0.1859253747209525,0.281879710813721,0.12701482914248868,0.307021094769037,-0.11803555090508812,-0.18549851868382705,0.4263945401502682,0.6240685335825933,0.29402438527370695,0.18398421023282815,0.0,0.0,0.0
NK190-2,PAK5 (PAK7),Q9P286,Pan-specific,20304.0,15228.0,15039.833333333334,21657.833333333332,0.44792487522983976,0.3374485596707819,0.29505350605983366,0.21922014359700492,-0.4507260467170737,-0.49044513005441115,0.5155356424561166,0.20046171576800653,0.17431169456803075,0.05943759283756566,0.0,0.0,0.0
NK190-3,PAK5 (PAK7),Q9P286,Pan-specific,9399.5,6709.333333333333,6429.333333333333,9123.833333333334,0.08425980105324753,0.2656995230524642,0.15526061108806857,0.18779874443612274,-0.4507260467170737,-0.49044513005441115,0.5155356424561166,0.20046171576800653,0.17431169456803075,0.05943759283756566,0.0,0.0,0.0
PK753,PAK5 (PAK7),Q9P286,S602,932.6666666666666,2246.8333333333335,1785.6666666666667,2334.0,0.3954014772456516,0.21239769552209276,0.21467239126376703,0.1331048271922308,1.2684596497895648,0.9370293335548862,0.3863417657088648,0.0024327560990132484,0.02241364495278979,0.08088735565901715,1.0,0.0,0.0
AP8062a,GCN2 (EIF2AK4),Q9P2K8,Pan-specific,1738.3333333333333,2087.3333333333335,1409.5,1913.0,0.22320230105465003,0.19626317470456722,0.5027787631547831,0.19811813904861472,0.263956255731542,-0.30252127411555,0.4406533957756906,0.2665516931575536,0.44436532537200646,0.2541559680845152,0.0,0.0,0.0
PK877,GCN2 (EIF2AK4),Q9P2K8,T667,8647.666666666666,6240.5,5371.833333333333,4966.5,0.21777229567384906,0.47285206847741906,0.1917098445595855,0.30598342226249203,-0.47064928893835917,-0.6868963695999819,-0.11318503290282078,0.2185371118910592,0.01588676748665977,0.671111335468765,0.0,0.0,0.0
sc-8211,NLK,Q9UBE8,Pan-specific,803.8333333333334,775.1666666666666,709.1666666666666,429.3333333333333,0.23837169120187982,0.19967032179459618,0.21833137485311402,0.32531055900621125,-0.10686689103735236,-0.28863455033761726,-0.40268765384636224,0.4439639623682976,0.09280540178075453,0.06595662122229953,0.0,0.0,0.0
PK747,p70S6KB (RPS6KB2),Q9UBS0,S423,3538.0,5432.833333333333,6449.0,5346.833333333333,0.1916336913510458,0.37621048971786775,0.26360676073809897,0.45962823270263814,0.6187707411377488,0.8661414215169353,-0.27039076249663313,0.1269039412737663,0.017583112182111647,0.47913705855503286,0.0,0.0,0.0
PN796,GABBR1 (GABA B Receptor 1; GPRC3A),Q9UBS5,T873,4283.0,5019.0,4580.5,7707.666666666667,0.19480115184061017,0.36740386531181507,0.09871556962485901,0.4175352102524182,0.22877826886846658,0.0968834119553699,0.7507890915897456,0.5051573579689447,0.5680585701366685,0.12656540581718353,0.0,0.0,0.0
PN818,DARPP32 (PPP1R1B),Q9UD71,T75,1046.3333333333333,1958.3333333333333,1432.0,3707.6666666666665,0.1521716045449719,0.4206524822695035,0.21205772811918064,0.4246456291767809,0.9042838227576094,0.45268896440329764,1.3724800534207104,0.29862280871346847,0.09434652690340636,0.2289741024834412,0.0,0.0,0.0
PN794,DARPP32 (PPP1R1B),Q9UD71,Y74,10746.833333333334,11266.833333333334,9105.5,9333.5,0.30413093262614826,0.3655123444919454,0.10460710559551921,0.08560561418546098,0.0681704699970981,-0.23910147170663226,0.0356799430631722,0.8471637206872671,0.3727570154350445,0.722290331340929,0.0,0.0,0.0
PK916,STLK3,Q9UEW8,T231,10746.666666666666,10882.666666666666,14874.0,9786.0,0.24766335814722915,0.13080944213019685,0.11180583568643271,0.2059404591593433,0.01814287184277082,0.4689034341137049,-0.6040014893748379,0.9332040619595163,0.030599430409500156,0.0036010631205877553,0.0,0.0,0.0
AP7611a,EphA6,Q9UF33,Pan-specific,2252.3333333333335,2438.1666666666665,2409.6666666666665,2954.1666666666665,0.2698929505204479,0.15141157973887484,0.19684603679623738,0.2170380818053597,0.17608135718167073,-0.08503353774591715,0.6598695652741562,0.49238141595031365,0.4895029415381985,0.129918420589172,0.0,0.0,1.0
AP7611b,EphA6,Q9UF33,Pan-specific,1092.0,1287.6666666666667,835.3333333333334,1847.1666666666667,0.24786324786324787,0.16205022003624125,0.15230114392125563,0.24674426298535293,0.17608135718167073,-0.08503353774591715,0.6598695652741562,0.49238141595031365,0.4895029415381985,0.129918420589172,0.0,0.0,1.0
PN939,CHRNA9,Q9UGM1,Y374,7223.166666666667,6367.833333333333,6484.333333333333,9273.833333333334,0.2828630102217402,0.14109107406147214,0.12260319745026473,0.390758945419909,-0.1818288829632983,-0.15567320349755698,0.5162075433699604,0.4496035775398559,0.5025349923212381,0.17741706704059806,0.0,0.0,0.0
PN940,CHRNA9,Q9UGM1,Y430,4927.333333333333,4793.166666666667,5747.166666666667,6071.666666666667,0.09899427231317366,0.12263986925831914,0.09753598391477929,0.40448348430780495,-0.039827967224225956,0.2220438145967651,0.07924170160360207,0.7494278090517499,0.06442535308164839,0.7977570690128675,0.0,0.0,0.0
sc-9085,TBK1 (IKKd),Q9UHD2,Pan-specific,1193.5,1637.3333333333333,851.5,1774.6666666666667,0.0671693897500349,0.42508143322475567,0.20982579761205714,0.3471074380165289,0.4561494935672465,-0.487120131403234,1.0594696355121933,0.24073452947923413,0.029965096292284808,0.038738398833712995,0.0,0.0,1.0
PK828,TBK1,Q9UHD2,S172,14515.833333333334,11508.5,14675.166666666666,10523.5,0.21451288822550088,0.2992860349596675,0.21157056705772792,0.130707464246686,-0.3349275903167019,0.015749490783324493,-0.4797622793002724,0.21421773564072052,0.9472264576900238,0.07116265995949293,0.0,0.0,0.0
PK949,TBK1,Q9UHD2,S716,16325.833333333334,15021.333333333334,15585.333333333334,15874.333333333334,0.20087455123951473,0.3022442156340612,0.22767131491145523,0.4131197110639817,-0.12014375838673018,-0.0669676232355559,0.02650699387399707,0.6614952709131408,0.7795205565679231,0.9418779731681692,0.0,0.0,0.0
PN918,UBQLN2,Q9UHD9,S222,7693.5,10687.333333333334,10677.333333333334,7322.666666666667,0.1478737462360001,0.4095606429210072,0.2313311688311688,0.1992898761835397,0.47418994450580604,0.47283940141636366,-0.5441103486888929,0.24234287868819954,0.06351766544164804,0.050776917535847586,0.0,0.0,0.0
PN919,UBQLN2,Q9UHD9,S256,9649.5,12231.0,6733.333333333333,9848.666666666666,0.27676736273036595,0.5637587550759,0.23623762376237623,0.20103116045037114,0.34201626814190883,-0.5191333022624316,0.5486075355382202,0.5237449882042993,0.12360055097494684,0.05787119041481744,0.0,0.0,0.0
PN920,UBQLN2,Q9UHD9,T128,15213.833333333334,9328.333333333334,12075.0,8300.5,0.1749832937129586,0.2623310106604729,0.22746721877156661,0.24223440354998693,-0.7056924585950558,-0.3333605165464167,-0.5407530407666818,0.014413222235795681,0.1338217513999635,0.049460086211124354,0.0,0.0,0.0
AP7218a,DAPK2,Q9UIK4,Pan-specific,1778.3333333333333,1616.0,1300.1666666666667,1247.6666666666667,0.37863167760074984,0.48597359735973605,0.302226210314917,0.1009885118888592,-0.13809857223883631,-0.4518291980275908,-0.0594640247842344,0.7618891183738341,0.26293988643044536,0.8412623133207667,0.0,0.0,0.0
PN616,LEF1,Q9UJU2,Pan-specific,14809.5,15270.333333333334,13769.666666666666,8899.0,0.22470936448450882,0.4864333893606339,0.18366457672662131,0.1437989287185826,0.04420862178934049,-0.10502929759427398,-0.6297785039051125,0.9101402460097677,0.6299439188711817,0.012438382049424134,0.0,0.0,0.0
NK166-2,RSK4 (RPS6KA6),Q9UK32,Pan-specific,2149.5,1957.8333333333333,2001.6666666666667,2229.3333333333335,0.07373807862293556,0.14698788343123065,0.17352206494587843,0.16267942583732056,-0.13474315406586024,-0.10279936511146157,0.15541060148788632,0.34156628819227225,0.47918797404450286,0.3997139680961549,0.0,0.0,0.0
NK301-1,ZC2 (TNIK; GK),Q9UKE5,Pan-specific,2907.0,2635.3333333333335,2253.5,2630.8333333333335,0.3296640293544318,0.19693903364533263,0.19687892907329338,0.11384225530566994,-0.14154561703777963,-0.36736362142087825,0.22335240476383234,0.6337765554474284,0.26607855055578,0.22534615518721018,0.0,0.0,0.0
AP8101b,Tlk1,Q9UKI8,Pan-specific,631.6666666666666,802.3333333333334,625.0,610.5,0.20844327176781005,0.27503115911923554,0.27520000000000006,0.14305214305214306,0.25341750867086305,0.1316324761948255,-0.3845884290030686,0.32763236350845026,0.5164846369694848,0.11960294513253097,0.0,0.0,0.0
H65520,HSF4,Q9ULV5,Pan-specific,5324.666666666667,6602.666666666667,4113.166666666667,3948.6666666666665,0.2261800425691749,0.37604334948842216,0.4659562110836473,0.13371602228600374,0.3103576008679789,-0.372441681532751,-0.05888394601853626,0.3935874024679223,0.296834592576535,0.8686887824489278,0.0,0.0,0.0
18-0266,ALK,Q9UM73,Pan-specific,1457.1666666666667,1232.5,1389.5,1375.8333333333333,0.05753173967745625,0.20283975659229211,0.1247451121506537,0.21885725822733695,0.09443380488794671,0.35266335013080674,-0.2536558412832301,0.2010653207465923,0.18221887220289631,0.39975620172781007,0.0,0.0,0.0
NK003-2,ALK,Q9UM73,Pan-specific,2223.5,2443.8333333333335,2841.1666666666665,2508.5,0.1373959973015516,0.13455636636431836,0.0551025595901527,0.18656567669922264,0.09443380488794671,0.35266335013080674,-0.2536558412832301,0.2010653207465923,0.18221887220289631,0.39975620172781007,0.0,0.0,0.0
NK003-3,ALK,Q9UM73,Pan-specific,3774.5,4941.166666666667,6449.666666666667,4353.5,0.07073784607232746,0.10385536479239044,0.07462917980257376,0.23666781516787258,0.09443380488794671,0.35266335013080674,-0.2536558412832301,0.2010653207465923,0.18221887220289631,0.39975620172781007,0.0,0.0,0.0
PK518,ALK,Q9UM73,Y1092,5809.833333333333,7068.333333333333,7078.0,7504.166666666667,0.11754018570048867,0.24354318949933193,0.12183290948478853,0.287729039422543,0.28287329946426604,0.28484498412685566,0.0843501085346141,0.23266217070235357,0.039013688145213915,0.7365168134117004,0.0,0.0,0.0
PK519,ALK,Q9UM73,Y1096,4738.0,5014.833333333333,3625.6666666666665,4079.3333333333335,0.13113831433797665,0.15464123101465652,0.1742821243602709,0.16595848994933812,0.08192355546587807,-0.3860319046192088,0.1700871044925785,0.6217464675814381,0.03149307813553854,0.37804710335555436,0.0,0.0,0.0
PK520,ALK,Q9UM73,Y1507,7377.666666666667,7132.833333333333,13114.5,5470.0,0.4188165484419946,0.20765474215482393,0.1794578519958824,0.3321755027422304,-0.04868934375444489,0.8299262922059446,-1.261550066706799,0.8890167570811038,0.015068309448020742,0.0005162233081173804,0.0,0.0,1.0
NN304-1,PCDH-gamma-C3 (PCDH2),Q9UN70,Pan-specific,6959.5,7447.833333333333,8345.333333333334,4732.833333333333,0.3448523600833393,0.20549600554971245,0.21813921286680515,0.0787759270345459,-0.10999373595144521,-0.009481189355401154,-0.4716817031215963,0.4246120595514039,0.39175271111766563,0.3725169343111287,0.0,0.0,0.0
NN308-2,PCDH-gamma-A3 (PCDHGA3),Q9UN70,Pan-specific,9259.666666666666,7428.833333333333,7621.166666666667,6988.166666666667,0.15751706924895303,0.15324673382241866,0.4433558583185719,0.16669449148163165,-0.10999373595144521,-0.009481189355401154,-0.4716817031215963,0.4246120595514039,0.39175271111766563,0.3725169343111287,0.0,0.0,0.0
NP046-1,DUSP12,Q9UNI6,Pan-specific,73.83333333333333,157.33333333333334,75.33333333333333,89.5,0.23551542513167792,0.4562146892655367,0.30825958702064904,0.17690875232774675,1.1054970515418499,-0.049171884826889944,0.6317721080498188,0.07039323654022026,0.8919558619300703,0.05318025530482625,0.0,0.0,0.0
NP046-2,DUSP12,Q9UNI6,Pan-specific,266.5,513.0,552.5,615.6666666666666,0.2689180737961226,0.19363222871994804,0.436500754147813,0.5587439090416894,1.1054970515418499,-0.049171884826889944,0.6317721080498188,0.07039323654022026,0.8919558619300703,0.05318025530482625,0.0,0.0,0.0
